layer,measurement,measurement_label,site,peak_abs_z,peak_z_ci_lower_abs,peak_timepoint,clinical_flagged_count,concordance_class,signal_score,rank_overall,rank_within_layer
microbial,K07071,uncharacterized protein,NAC,5.7493637725904705,4.665700460382478,R+1,0,ambiguous,3.7325603683059825,3052,1337
microbial,K05365,penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4],ORC,5.428409807199285,4.664776192078116,R+1,0,ambiguous,3.731820953662493,3053,1699
microbial,K10440,ribose transport system permease protein,NAC,5.738994667667559,4.659997249499221,R+1,0,ambiguous,3.727997799599377,3054,1338
microbial,K23876,(R)-2-hydroxyacyl-CoA dehydratese activating ATPase [EC:5.6.1.9],NAC,5.605355097886302,4.6590624462092585,R+1,0,ambiguous,3.727249956967407,3055,1339
microbial,K01207,beta-N-acetylhexosaminidase [EC:3.2.1.52],ORC,5.696118993564494,4.659019936790903,R+1,0,ambiguous,3.727215949432723,3056,1700
microbial,K07666,"two-component system, OmpR family, response regulator QseB",ORC,5.612046419846114,4.6569835946666736,R+82,0,ambiguous,3.725586875733339,3057,1701
microbial,K15570,naphthyl-2-methylsuccinate CoA transferase subunit [EC:2.8.3.-],NAC,5.7237033071369865,4.656054481458576,R+1,0,ambiguous,3.724843585166861,3058,1340
microbial,K22619,calcium-regulated photoprotein [EC:1.13.12.24],NAC,5.491307729715432,4.654738609769942,R+1,0,ambiguous,3.723790887815954,3059,1341
microbial,K00216,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]",NAC,5.308392353181843,4.654152865688195,R+1,0,ambiguous,3.723322292550556,3060,1342
microbial,K04088,modulator of FtsH protease HflK,ORC,5.731294636005111,4.649782446757788,R+1,0,ambiguous,3.719825957406231,3061,1702
microbial,K03338,5-dehydro-2-deoxygluconokinase [EC:2.7.1.92],NAC,5.322856851429892,4.6490072228858725,R+1,0,ambiguous,3.719205778308698,3062,1343
microbial,K19125,CRISPR system Cascade subunit CasD,NAC,5.725334706686318,4.647578641208577,R+1,0,ambiguous,3.718062912966862,3063,1344
microbial,K19226,cationic peptide transport system substrate-binding protein,ORC,5.417778109545636,4.6454497010482685,R+1,0,ambiguous,3.716359760838615,3064,1703
microbial,K03604,"LacI family transcriptional regulator, purine nucleotide synthesis repressor",ORC,5.720848332341961,4.641253737609881,R+1,0,ambiguous,3.7130029900879045,3065,1704
microbial,K00324,H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1],ORC,5.720037139921153,4.641084238640878,R+1,0,ambiguous,3.7128673909127023,3066,1705
microbial,K06879,7-cyano-7-deazaguanine reductase [EC:1.7.1.13],ORC,5.439533841248608,4.635805077369779,R+1,0,ambiguous,3.7086440618958236,3067,1706
microbial,K00674,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]",ORC,5.532457842537891,4.6352768979739745,R+82,0,ambiguous,3.7082215183791796,3068,1707
microbial,K03305,"proton-dependent oligopeptide transporter, POT family",ORC,4.633037644504463,3.7052513105091176,R+82,0,idiosyncratic,3.7052513105091176,3069,1708
immune,tpo,TPO,,5.668124976962684,4.630376911899991,R+1,0,ambiguous,3.7043015295199933,3070,12
microbial,K09893,regulator of ribonuclease activity B,ORC,5.563064646667607,4.630020316087983,R+82,0,ambiguous,3.704016252870387,3071,1709
microbial,K25283,iron-siderophore transport system permease protein,ORC,5.705016554561334,4.6269103015526305,R+82,0,ambiguous,3.7015282412421047,3072,1710
microbial,K21216,glycosyltransferase [EC:2.4.1.-],NAC,5.684642450946847,4.62667241221233,R+1,0,ambiguous,3.7013379297698643,3073,1345
microbial,K03830,putative acetyltransferase [EC:2.3.1.-],ORC,5.379852021211262,4.625955544194258,R+1,0,ambiguous,3.7007644353554063,3074,1711
microbial,K21648,tetrachloroethene reductive dehalogenase membrane anchor,ORC,5.087282600788148,4.620794093533232,R+1,0,ambiguous,3.6966352748265856,3075,1712
microbial,K01644,citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34],NAC,5.347138676488654,4.618254867502807,R+82,0,ambiguous,3.6946038940022454,3076,1346
microbial,K00057,glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94],NAC,5.570931598736819,4.614282327557169,R+1,0,ambiguous,3.6914258620457354,3077,1347
microbial,K13888,"membrane fusion protein, macrolide-specific efflux system",ORC,4.957254608011548,4.612701137405802,R+1,0,ambiguous,3.6901609099246415,3078,1713
microbial,K09015,Fe-S cluster assembly protein SufD,NAC,5.619093483741564,4.612477080911286,R+1,0,ambiguous,3.6899816647290287,3079,1348
microbial,K01119,"2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]",NAC,5.536310119538421,4.611077523015496,R+1,0,ambiguous,3.688862018412397,3080,1349
microbial,K03600,stringent starvation protein B,ORC,5.618473550136163,4.609804371769288,R+82,0,ambiguous,3.6878434974154306,3081,1714
microbial,K03286,"OmpA-OmpF porin, OOP family",NAC,5.608315525760342,4.609271230235138,R+1,0,ambiguous,3.687416984188111,3082,1350
microbial,K02424,L-cystine transport system substrate-binding protein,ORC,5.304892782492851,4.604782154270608,R+82,0,ambiguous,3.6838257234164864,3083,1715
microbial,K00965,UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12],ORC,5.208084657482213,4.604522344549989,R+45,0,ambiguous,3.683617875639991,3084,1716
microbial,K14060,putative DNA-invertase from lambdoid prophage Rac,NAC,3.912854975124306,3.066511238160298,R+1,0,concordant,3.6798134857923572,3085,1351
microbial,K03666,host factor-I protein,NAC,5.370416335313689,4.5990477010561435,R+1,0,ambiguous,3.679238160844915,3086,1352
microbial,K23518,O-acetyl-ADP-ribose deacetylase [EC:3.1.1.106],NAC,5.417156610160336,4.598566485659662,R+1,0,ambiguous,3.6788531885277296,3087,1353
microbial,K07645,"two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]",ORC,4.794981389696271,4.597589804006381,R+1,0,ambiguous,3.678071843205105,3088,1717
microbial,K01940,argininosuccinate synthase [EC:6.3.4.5],NAC,5.40183659866441,4.593614625666566,R+1,0,ambiguous,3.6748917005332533,3089,1354
microbial,K03835,tryptophan-specific transport protein,ORC,5.296648221046737,4.588475814401627,R+1,0,ambiguous,3.6707806515213015,3090,1718
microbial,K05603,formimidoylglutamate deiminase [EC:3.5.3.13],NAC,5.380369296720241,4.5867287413189715,R+1,0,ambiguous,3.6693829930551773,3091,1355
immune,il_13,IL-13,,4.443827287108837,3.6692015876833945,R+1,0,idiosyncratic,3.6692015876833945,3092,13
microbial,K01739,cystathionine gamma-synthase [EC:2.5.1.48],NAC,5.5752021730785195,4.582998603920879,R+1,0,ambiguous,3.666398883136704,3093,1356
microbial,K16568,exopolysaccharide production protein ExoZ,ORC,5.651642591468553,4.581178253926272,R+1,0,ambiguous,3.664942603141018,3094,1719
microbial,K01921,D-alanine-D-alanine ligase [EC:6.3.2.4],NAC,5.642279727803049,4.576289899351179,R+1,0,ambiguous,3.6610319194809438,3095,1357
microbial,K23071,HTLV-1 basic zipper factor,ORC,5.447144723421233,4.576064413615385,R+1,0,ambiguous,3.6608515308923084,3096,1720
microbial,K19229,cationic peptide transport system ATP-binding protein,ORC,5.562149264483032,4.575306935566004,R+1,0,ambiguous,3.660245548452803,3097,1721
microbial,K18891,"ATP-binding cassette, subfamily B, multidrug efflux pump",ORC,4.441904771344081,3.6586413654620866,R+1,0,idiosyncratic,3.6586413654620866,3098,1722
microbial,K00425,cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7],NAC,3.6933687204885453,3.0488049502151866,R+1,0,concordant,3.6585659402582236,3099,1358
microbial,K05569,multicomponent Na+:H+ antiporter subunit E,ORC,3.7828806745330965,3.047850452712033,R+1,0,concordant,3.6574205432544398,3100,1723
microbial,K02560,lauroyl-Kdo2-lipid IVA myristoyltransferase [EC:2.3.1.243],ORC,4.885633723578078,4.566250549250846,R+1,0,ambiguous,3.6530004394006768,3101,1724
microbial,K15923,alpha-L-fucosidase 2 [EC:3.2.1.51],ORC,4.368337061797344,3.642622224951062,R+1,0,idiosyncratic,3.642622224951062,3102,1725
microbial,K02063,thiamine transport system permease protein,ORC,5.336254380845396,4.553275103731125,R+82,0,ambiguous,3.6426200829849003,3103,1726
microbial,K07146,UPF0176 protein,ORC,5.551829417204851,4.552941534831459,R+1,0,ambiguous,3.642353227865167,3104,1727
microbial,K07112,uncharacterized protein,NAC,5.3958598565407865,4.548483621310257,R+1,0,ambiguous,3.6387868970482056,3105,1359
microbial,K01281,X-Pro dipeptidyl-peptidase [EC:3.4.14.11],ORC,4.563818802232118,3.6380279991362188,R+1,0,idiosyncratic,3.6380279991362188,3106,1728
microbial,K12554,alanine adding enzyme [EC:2.3.2.-],ORC,3.861110599668608,3.0291005083508904,R+1,0,concordant,3.6349206100210685,3107,1729
microbial,K11621,lia operon protein LiaG,NAC,4.830982863747265,4.5418375798699655,R+1,0,ambiguous,3.6334700638959725,3108,1360
microbial,K13953,"alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",NAC,5.596051229182396,4.541768194480038,R+1,0,ambiguous,3.6334145555840305,3109,1361
microbial,K03591,cell division protein FtsN,ORC,4.573727768012036,4.535977510025845,R+1,0,ambiguous,3.628782008020676,3110,1730
microbial,K03597,sigma-E factor negative regulatory protein RseA,ORC,5.508450144903425,4.53485458715361,R+82,0,ambiguous,3.6278836697228884,3111,1731
microbial,K19639,perakine reductase [EC:1.1.1.317],ORC,3.7596990411940627,3.021715355480376,R+1,0,concordant,3.626058426576451,3112,1732
microbial,K03075,preprotein translocase subunit SecG,NAC,5.562472173328452,4.528178758117368,R+1,0,ambiguous,3.622543006493894,3113,1362
microbial,K19108,decarboxylase [EC:4.1.1.-],NAC,3.8379173884574582,3.018768178501767,R+82,0,concordant,3.62252181420212,3114,1363
microbial,K09888,cell division protein ZapA,NAC,5.391460952170404,4.523581002606944,R+1,0,ambiguous,3.6188648020855556,3115,1364
microbial,K10682,"two-component system, OmpR family, response regulator SaeR",ORC,5.262172217641471,4.521333177142796,R+1,0,ambiguous,3.617066541714237,3116,1733
microbial,K15461,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-],ORC,5.581130732115703,4.519293668022772,R+1,0,ambiguous,3.615434934418218,3117,1734
microbial,K00986,RNA-directed DNA polymerase [EC:2.7.7.49],NAC,5.296483182739255,4.519054458149257,R+45,0,ambiguous,3.6152435665194056,3118,1365
microbial,K07107,acyl-CoA thioester hydrolase [EC:3.1.2.-],ORC,5.4055033263039025,4.516911266674606,R+82,0,ambiguous,3.613529013339685,3119,1735
microbial,K01897,long-chain acyl-CoA synthetase [EC:6.2.1.3],ORC,5.5200259337082525,4.5147982327268865,R+1,0,ambiguous,3.611838586181509,3120,1736
microbial,K24017,phosphoribosyl isomerase A [EC:5.3.1.16 5.3.1.24],NAC,5.150638871005421,4.5123965378478,R+1,0,ambiguous,3.6099172302782403,3121,1366
microbial,K12268,accessory secretory protein Asp1,ORC,4.513970926992177,3.6016859160793913,R+1,0,idiosyncratic,3.6016859160793913,3122,1737
microbial,K21586,"O55-antigen biosynthesis alpha-1,3-galactosyltransferase",NAC,4.9129153672073596,4.501874604755307,R+1,0,ambiguous,3.6014996838042457,3123,1367
microbial,K08301,ribonuclease G [EC:3.1.26.-],ORC,5.350493803193392,4.499659042330723,R+82,0,ambiguous,3.599727233864579,3124,1738
microbial,K01835,phosphoglucomutase [EC:5.4.2.2],ORC,5.342315199857367,4.498760992292531,R+1,0,ambiguous,3.5990087938340247,3125,1739
microbial,K07735,putative transcriptional regulator,ORC,5.545270757418668,4.498135485443221,R+82,0,ambiguous,3.598508388354577,3126,1740
microbial,K00346,Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1],ORC,3.741240895293947,2.9986151258473708,R+1,0,concordant,3.598338151016845,3127,1741
microbial,K02035,peptide/nickel transport system substrate-binding protein,NAC,5.077407402582998,4.495998828925279,R+1,0,ambiguous,3.596799063140223,3128,1368
microbial,K24300,"UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.135]",ORC,4.800501212361256,4.495930850448321,R+1,0,ambiguous,3.596744680358657,3129,1742
microbial,K13559,[BtrI acyl-carrier protein]--L-glutamate ligase [EC:6.2.1.39],NAC,4.595558488049045,4.495767895834608,R+1,0,ambiguous,3.5966143166676865,3130,1369
microbial,K02911,large subunit ribosomal protein L32,NAC,5.208462483300299,4.491486321641643,R+1,0,ambiguous,3.5931890573133147,3131,1370
microbial,K06204,DnaK suppressor protein,NAC,5.1824005514952916,4.489604034376845,R+45,0,ambiguous,3.5916832275014765,3132,1371
microbial,K02224,"cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]",NAC,5.405188725325878,4.488161525467756,R+45,0,ambiguous,3.590529220374205,3133,1372
microbial,K00004,"(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]",NAC,4.818646789065018,4.486999408946678,R+1,0,ambiguous,3.589599527157343,3134,1373
microbial,K02028,polar amino acid transport system ATP-binding protein [EC:7.4.2.1],NAC,5.076296165366418,4.486213563014569,R+1,0,ambiguous,3.5889708504116555,3135,1374
microbial,K06919,putative DNA primase/helicase,ORC,3.781426677843648,2.986722281171958,R+1,0,concordant,3.5840667374063497,3136,1743
microbial,K06203,CysZ protein,ORC,5.421719061708287,4.475843011023887,R+1,0,ambiguous,3.58067440881911,3137,1744
microbial,K02804,N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193],ORC,4.876021175313353,4.475717011733852,R+1,0,ambiguous,3.5805736093870815,3138,1745
microbial,K18013,3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247],NAC,5.3393654565617545,4.4714449328868895,R+1,0,ambiguous,3.577155946309512,3139,1375
microbial,K02847,O-antigen ligase [EC:2.4.1.-],ORC,5.43779108189126,4.468087483687697,R+1,0,ambiguous,3.5744699869501577,3140,1746
microbial,K14337,"alpha-1,6-mannosyltransferase [EC:2.4.1.-]",NAC,5.51550636875481,4.464216269040535,R+1,0,ambiguous,3.571373015232428,3141,1376
microbial,K02963,small subunit ribosomal protein S18,NAC,3.80820818264835,2.9746808932145328,R+1,0,concordant,3.569617071857439,3142,1377
microbial,K22736,vacuolar iron transporter family protein,NAC,5.333105488707282,4.457458164223085,R+45,0,ambiguous,3.565966531378468,3143,1378
microbial,K01537,P-type Ca2+ transporter type 2C [EC:7.2.2.10],ORC,5.259036940021991,4.453422425253718,R+1,0,ambiguous,3.562737940202975,3144,1747
microbial,K23030,4-epi-cubebol synthase [EC:4.2.3.170],NAC,4.492087455444738,4.453196815558383,R+45,0,ambiguous,3.5625574524467063,3145,1379
microbial,K09903,uridylate kinase [EC:2.7.4.22],NAC,5.3727883328182156,4.4507057991871966,R+1,0,ambiguous,3.5605646393497574,3146,1380
microbial,K20581,phosphatase [EC:3.1.3.-],NAC,5.103481297212193,4.44969893004323,R+1,0,ambiguous,3.559759144034584,3147,1381
microbial,K00926,carbamate kinase [EC:2.7.2.2],ORC,5.236574918583232,4.448315989275974,R+1,0,ambiguous,3.5586527914207795,3148,1748
microbial,K01176,alpha-amylase [EC:3.2.1.1],ORC,5.488230969066373,4.4474891403340715,R+1,0,ambiguous,3.5579913122672573,3149,1749
microbial,K00983,N-acylneuraminate cytidylyltransferase [EC:2.7.7.43],ORC,4.888115353486968,4.447313303130416,R+1,0,ambiguous,3.557850642504333,3150,1750
microbial,K00111,glycerol-3-phosphate dehydrogenase [EC:1.1.5.3],ORC,5.3341790101294375,4.445408496342279,R+45,0,ambiguous,3.5563267970738233,3151,1751
microbial,K20752,hypodermin C [EC:3.4.21.49],ORC,4.5958308409110815,4.443062715888455,R+1,0,ambiguous,3.554450172710764,3152,1752
microbial,K01129,dGTPase [EC:3.1.5.1],ORC,5.470090984034443,4.440566251623164,R+82,0,ambiguous,3.552453001298531,3153,1753
microbial,K03630,DNA repair protein RadC,NAC,5.180910007646965,4.435159444400047,R+1,0,ambiguous,3.548127555520038,3154,1382
microbial,K15581,oligopeptide transport system permease protein,NAC,5.029599240771631,4.428955166375787,R+1,0,ambiguous,3.54316413310063,3155,1383
microbial,K01924,UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8],NAC,5.281511397164836,4.425612981989029,R+1,0,ambiguous,3.540490385591223,3156,1384
microbial,K17832,geranial dehydrogenase [EC:1.2.1.86],NAC,5.4421730952271306,4.425440644536021,R+1,0,ambiguous,3.540352515628817,3157,1385
microbial,K00937,polyphosphate kinase [EC:2.7.4.1],NAC,5.4180614330673915,4.424876959182566,R+1,0,ambiguous,3.5399015673460528,3158,1386
microbial,K20517,cis-abienol synthase [EC:4.2.3.140],NAC,5.1158105939851275,4.422346787005105,R+1,0,ambiguous,3.537877429604084,3159,1387
microbial,K01548,potassium-transporting ATPase KdpC subunit,NAC,3.6255255587282758,2.940909980759486,R+1,0,concordant,3.529091976911383,3160,1388
microbial,K16784,biotin transport system ATP-binding protein [EC:7.6.2.-],NAC,4.541566782399216,4.411305907873216,R+1,0,ambiguous,3.529044726298573,3161,1389
microbial,K07304,peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11],ORC,4.4350351319222465,3.5272887509103867,R+82,0,idiosyncratic,3.5272887509103867,3162,1754
microbial,K09897,uncharacterized protein,ORC,5.210790618304143,4.406991107665009,R+82,0,ambiguous,3.5255928861320074,3163,1755
microbial,K20592,SAM-dependent 3''-N-methyltransferase [EC:2.1.1.-],ORC,3.6949734365193905,2.9377732625581254,R+1,0,concordant,3.5253279150697505,3164,1756
microbial,K20534,polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-],ORC,3.714834744778537,2.937431541804806,R+1,0,concordant,3.524917850165767,3165,1757
microbial,K02851,UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35],ORC,5.3524506197975175,4.4060574511087784,R+1,0,ambiguous,3.524845960887023,3166,1758
microbial,K01534,Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21],ORC,5.110116751191296,4.401221715751356,R+1,0,ambiguous,3.5209773726010845,3167,1759
microbial,K05995,dipeptidase E [EC:3.4.13.21],ORC,4.6275878056804425,4.398526627449894,R+1,0,ambiguous,3.5188213019599157,3168,1760
microbial,K07696,"two-component system, NarL family, response regulator NreC",NAC,4.925279466120542,4.39809235194205,R+1,0,ambiguous,3.51847388155364,3169,1390
microbial,K05589,cell division protein FtsB,NAC,5.211671856487558,4.395489436688024,R+1,0,ambiguous,3.5163915493504194,3170,1391
microbial,K05596,"LysR family transcriptional regulator, chromosome initiation inhibitor",NAC,4.638241940795293,4.39478076826417,R+1,0,ambiguous,3.5158246146113363,3171,1392
microbial,K10254,oleate hydratase [EC:4.2.1.53],NAC,5.372311769803646,4.386768240933676,R+1,0,ambiguous,3.509414592746941,3172,1393
microbial,K01493,dCMP deaminase [EC:3.5.4.12],NAC,5.272811845723957,4.386206932132611,R+1,0,ambiguous,3.5089655457060887,3173,1394
microbial,K24561,protomycinolide IV synthase 4,NAC,5.22752032139794,4.384659600909893,R+1,0,ambiguous,3.507727680727914,3174,1395
microbial,K17317,glucose/mannose transport system permease protein,NAC,5.080775867161388,4.38089064561525,R+1,0,ambiguous,3.5047125164922,3175,1396
microbial,K00648,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],NAC,4.96885365523622,4.379863054030066,R+1,0,ambiguous,3.503890443224053,3176,1397
microbial,K19112,L-Amino acid ligase [EC:6.3.2.-],NAC,5.236281258843958,4.379473212801516,R+1,0,ambiguous,3.503578570241213,3177,1398
microbial,K03077,L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4],NAC,5.230623073783399,4.379241030952791,R+45,0,ambiguous,3.503392824762233,3178,1399
